id,name,owner,watchers,created_at,updated_at,size,stars,open_issues_count,language,forks,description,topics,topic
28619970,wp-erp+wp-erp,wp-erp,647,2014-12-30T06:15:38Z,2024-11-13T21:53:41Z,62899,647,53,JavaScript,298,An open-source ERP (Enterprise Resource Planning) solution for WordPress,"['accounting', 'crm', 'erp', 'hr', 'wordpress']",ERP
54703194,Aries+cyq1162,cyq1162,501,2016-03-25T07:42:08Z,2024-10-22T09:48:14Z,51122,501,6,JavaScript,239,.NET Develop Framework（适合场景：业务系统、信息系统、管理系统、ERP，含工作流，支持.NET Core）,[],ERP
63518388,react-redux-antd+Justin-lu,Justin-lu,417,2016-07-17T06:38:47Z,2024-09-08T14:41:11Z,164,417,3,JavaScript,113,react redux for CMS/Enterprise class App/ERP/Admin with ant-design,"['ant-design', 'react', 'redux']",ERP
42958754,loca+camelaissani,camelaissani,236,2015-09-22T20:22:39Z,2024-10-29T01:04:29Z,2535,236,2,JavaScript,101,Open source real estate management,"['appartments', 'car-park', 'erp', 'invoices', 'nodejs', 'occupants', 'offices', 'open-source', 'owners', 'properties', 'property', 'property-management', 'real-estate', 'rentals']",ERP
76260713,EasyERP_open_source+EasyERP,EasyERP,228,2016-12-12T13:54:10Z,2024-11-04T17:48:38Z,44669,228,16,JavaScript,204,,[],ERP
61835211,laraadmin+dwijitsolutions,dwijitsolutions,1576,2016-06-23T20:35:32Z,2024-11-20T04:45:49Z,14058,1576,164,JavaScript,537,"LaraAdmin is a Open source Laravel Admin Panel / CMS which can be used as Admin Backend, Data Management Tool or CRM boilerplate for Laravel with features like Advanced CRUD Generation, Module Manager, Backups and many more.",[],CRM
123349662,laravel-gymie+lubusIN,lubusIN,423,2018-02-28T22:25:15Z,2024-11-16T03:23:04Z,5692,423,26,JavaScript,248,👨‍💻 Gym & Club Management System https://gymie.in,"['crm', 'gym', 'laravel', 'laravel-application', 'management-system']",CRM
83341987,amazon-connect-streams+amazon-connect,amazon-connect,394,2017-02-27T18:18:53Z,2024-11-12T16:10:46Z,25273,394,21,JavaScript,315,"Amazon Connect Streams - a browser-based contact center integration API, typically with CRM systems.",[],CRM
205066341,CRMEB_WechatApplet+crmeb,crmeb,335,2019-08-29T02:45:39Z,2024-11-13T11:14:22Z,3052,335,0,JavaScript,183,CRMEB小程序商城前端，包含商城首页、分类页、产品详情、个人中心、分销、秒杀、购物车、积分、优惠券、订单、余额等全套页面。,[],CRM
219244494,dhan-gaadi+ujjalacharya,ujjalacharya,299,2019-11-03T03:08:47Z,2024-11-19T15:57:05Z,24261,299,75,JavaScript,91,"A complete online bus reservation system (Node, React, Mongo, NextJS, ReactNative)","['antdesign', 'bus-booking', 'bus-reservation-system', 'crm', 'mern-project', 'mern-stack', 'mern-stack-development', 'mernstack', 'mongodb', 'mongoose', 'next', 'node', 'node-js', 'react-crm', 'react-native', 'react-native-app', 'reactjs', 'rest-api', 'restful-api']",CRM
72458338,DynamicsWebApi+AleksandrRogov,AleksandrRogov,274,2016-10-31T17:00:14Z,2024-11-09T12:07:59Z,4901,274,1,JavaScript,60,DynamicsWebApi is a Microsoft Dataverse Web API helper library for JavaScript & TypeScript,"['batch-request', 'common-data-service', 'crm', 'dynamics-365', 'dynamics-crm', 'dynamics-crm-online', 'dynamics-crm-webapi', 'dynamics365', 'helper', 'metadata', 'microsoft-dataverse', 'web-api']",CRM
51137785,simpleCRM+tomRedox,tomRedox,259,2016-02-05T09:34:14Z,2024-07-25T15:10:24Z,477,259,16,JavaScript,91,"A Meteor, React and Redux Line of Business SPA app example",[],CRM
287183663,nxcrm+shebaoting,shebaoting,239,2020-08-13T04:48:35Z,2024-11-13T02:31:35Z,68586,239,3,JavaScript,69,基于laravel的客户管理系统(CRM),[],CRM
991475,node-postgres+brianc,brianc,12338,2010-10-15T23:05:50Z,2024-11-20T06:21:25Z,4443,12338,504,JavaScript,1230,PostgreSQL client for node.js.,"['libpq', 'node-postgres', 'postgres', 'postgresql', 'postgresql-driver']",POS
251262566,pose-animator+yemount,yemount,8729,2020-03-30T09:43:38Z,2024-11-18T22:40:37Z,34017,8729,50,JavaScript,961,,[],POS
223498871,postgres+porsager,porsager,7517,2019-11-22T22:48:11Z,2024-11-20T03:06:14Z,1639,7517,162,JavaScript,275,"Postgres.js - The Fastest full featured PostgreSQL client for Node.js, Deno, Bun and CloudFlare","['client', 'cockroachdb', 'database', 'deno', 'driver', 'nodejs', 'postgres', 'postgresql']",POS
431334391,postcat+Postcatlab,Postcatlab,5328,2021-11-24T03:28:59Z,2024-11-20T00:02:52Z,153995,5328,131,JavaScript,771,Postcat 是一个可扩展的 API 工具平台。集合基础的 API 管理和测试功能，并且可以通过插件简化你的 API 开发工作，让你可以更快更好地创建 API。An extensible API tool.,"['angular', 'api', 'electron', 'nodejs', 'typescirpt', 'vue']",POS
22498444,postcss-cssnext+MoOx,MoOx,5299,2014-08-01T06:49:41Z,2024-11-19T06:31:11Z,10757,5299,0,JavaScript,189,`postcss-cssnext` has been deprecated in favor of `postcss-preset-env`.,"['css', 'cssnext', 'javascript', 'postcss', 'postcss-plugins']",POS
49870609,postcss-px-to-viewport+evrone,evrone,3068,2016-01-18T10:50:01Z,2024-11-19T15:34:08Z,277,3068,108,JavaScript,405,"A plugin for PostCSS that generates viewport units (vw, vh, vmin, vmax) from pixel units. The best choice to create a scalable interface on different displays by one design size.","['css-scale', 'media-queries', 'mobile-design', 'pixel-units', 'postcss', 'rem-units', 'taro', 'vh', 'viewport-units', 'vw']",POS
280830267,blog-post-workflow+gautamkrishnar,gautamkrishnar,3027,2020-07-19T09:10:55Z,2024-11-18T17:44:38Z,967,3027,0,JavaScript,269,Show your latest blog posts from any sources or StackOverflow activity or Youtube Videos on your GitHub profile/project readme automatically using the RSS feed,"['activity', 'blog', 'blog-posts', 'blogging', 'ghost', 'github-actions', 'github-profile', 'github-workflow', 'hacktoberfest', 'profile-readme', 'rss', 'rss-feed', 'rss-feed-urls', 'stackexchange', 'stackoveflow', 'stackoverflow', 'stackoverflow-activity', 'wordpress', 'workflow', 'youtube']",POS
37989511,posthtml+posthtml,posthtml,2938,2015-06-24T14:28:28Z,2024-11-19T15:37:49Z,1268,2938,16,JavaScript,116,PostHTML is a tool to transform HTML/XML with JS plugins,"['html', 'html-parser', 'parser', 'posthtml', 'transformer', 'xml', 'xml-parser']",POS
24763574,postcss-loader+webpack-contrib,webpack-contrib,2859,2014-10-03T15:29:46Z,2024-10-29T19:50:59Z,3827,2859,1,JavaScript,209,PostCSS loader for webpack,[],POS
2655877,postal.js+postaljs,postaljs,2832,2011-10-27T04:40:05Z,2024-11-19T08:21:08Z,9064,2832,27,JavaScript,193,"JavaScript pub/sub library supporting advanced subscription features, and several helpful add-ons.",[],POS
73202099,Steam-Economy-Enhancer+Nuklon,Nuklon,1591,2016-11-08T15:55:25Z,2024-11-20T07:05:57Z,1162,1591,24,JavaScript,181,Enhances the Steam Inventory and Steam Market.,"['steam-economy-enhancer', 'steam-inventory', 'steam-market']",Inventory
262392572,workload-discovery-on-aws+aws-solutions,aws-solutions,727,2020-05-08T17:58:53Z,2024-11-14T15:26:06Z,19042,727,26,JavaScript,88,"Workload Discovery on AWS is a solution to visualize AWS Cloud workloads. With it you can build, customize, and share architecture diagrams of your workloads based on live data from AWS. The solution maintains an inventory of the AWS resources across your accounts and regions, mapping their relationships and displaying them in the user interface.","['architecture-diagram', 'architecture-visualization', 'aws']",Inventory
154835996,blueprint-js+aalavandhaann,aalavandhaann,515,2018-10-26T13:05:59Z,2024-11-17T23:37:09Z,279920,515,26,JavaScript,157,The Javascript es6 version of the original furnishup/blueprint3d. Need some royalty free low poly models for the inventory. Can someone help me with this?,"['2d-floorplan', 'blueprint', 'blueprint3d', 'blueprintjs', 'blueprints-rendering', 'cabinet', 'cabinetfurniture', 'floorplan', 'floorplans', 'kitchen', 'kitchens', 'layouts-and-renderings', 'parametric', 'threejs']",Inventory
72547133,pantry-for-good+freeCodeCamp,freeCodeCamp,395,2016-11-01T15:02:08Z,2024-10-28T03:06:17Z,2703,395,29,JavaScript,189,An open source food bank logistics and inventory management tool,"['charity', 'food', 'food-banks', 'inventory-management', 'nonprofit', 'nonprofit-organizations', 'nonprofits', 'opensourceforgood']",Inventory
209865729,StoreDown+FoxUSA,FoxUSA,371,2019-09-20T19:24:23Z,2024-11-06T18:31:46Z,2824,371,23,JavaScript,17,An inventory system that is hopefully simple enough for everyone!,"['couchdb', 'inventory', 'pwa']",Inventory
37358405,sc-crud-sample+SocketCluster,SocketCluster,324,2015-06-13T04:55:11Z,2024-08-27T16:16:05Z,424,324,2,JavaScript,27,Sample real-time CRUD inventory tracking app built with SocketCluster,"['crud', 'polymer', 'real-time', 'realtime', 'rest', 'rethinkdb', 'socketcluster']",Inventory
634468430,inventory-management-system+fajarghifar,fajarghifar,293,2023-04-30T08:09:36Z,2024-11-19T08:55:43Z,8286,293,5,JavaScript,137,✍Building an Inventory Management System with Laravel 10.,"['inventory-management', 'laravel', 'point-of-sale']",Inventory
46622323,You-Dont-Need-jQuery+camsong,camsong,20334,2015-11-21T16:02:26Z,2024-11-18T16:18:50Z,727,20334,3,JavaScript,1754,"Examples of how to do query, style, dom, ajax, event etc like jQuery with plain javascript.",[],To-do
34136758,dom-to-image+tsayen,tsayen,10400,2015-04-17T19:47:01Z,2024-11-19T18:11:29Z,9765,10400,326,JavaScript,1688,Generates an image from a DOM node using HTML5 canvas,"['canvas', 'css', 'dom', 'html', 'image', 'javascript', 'raster', 'render', 'svg', 'vector']",To-do
102784450,ao+klaudiosinani,klaudiosinani,2110,2017-09-07T20:50:50Z,2024-11-08T08:45:02Z,7247,2110,118,JavaScript,200,Elegant Microsoft To-Do desktop app,"['app', 'desktop', 'microsoft', 'todo', 'wunderlist']",To-do
89766385,todometer+cassidoo,cassidoo,1985,2017-04-29T05:44:13Z,2024-11-16T10:36:41Z,156726,1985,34,JavaScript,264,A meter-based to-do list,"['electron', 'hacktoberfest', 'productivity', 'react', 'to-do', 'to-do-app', 'to-do-list']",To-do
15493237,react-server-example+mhart,mhart,1783,2013-12-28T14:00:38Z,2024-09-05T15:38:10Z,135,1783,1,JavaScript,192,A simple example of how to do server-side rendering with React (no compilation needed),[],To-do
20192471,steady.js+lafikl,lafikl,1355,2014-05-26T16:43:23Z,2024-11-19T08:23:14Z,499,1355,6,JavaScript,37,A module to do some logic on the `onscroll` event without performance regressions in a @media-query like conditions.,[],To-do
26342454,postcss-nested+postcss,postcss,1166,2014-11-07T23:14:54Z,2024-11-15T21:48:01Z,968,1166,4,JavaScript,65,PostCSS plugin to unwrap nested rules like how Sass does it.,[],To-do
264077754,DevChallenge+Lorenalgm,Lorenalgm,1133,2020-05-15T02:36:54Z,2024-11-17T05:34:36Z,2500,1133,27,JavaScript,67,A website for developers to improve their skills by doing front-end and back-end challenges,"['collaborate', 'comunidade', 'devchallenge', 'educative', 'github', 'hacktoberfest', 'mongodb', 'react', 'typeform']",To-do
171117490,dexcalibur+FrenchYeti,FrenchYeti,1059,2019-02-17T12:07:02Z,2024-11-15T12:17:25Z,32574,1059,30,JavaScript,126,"[Official] Android reverse engineering tool focused on dynamic instrumentation automation leveraging Frida. It disassembles dex, analyzes it statically, generates hooks, discovers reflected methods, stores intercepted data and does new things from it. Its aim is to be an all-in-one Android reverse engineering platform.","['analysis', 'android', 'android-security', 'apk', 'dex', 'frida', 'frida-node', 'gui', 'hook', 'hooking', 'instrumentation-automation', 'mobile-security', 'reverse', 'reverse-engineering', 'security-tools', 'smali']",To-do
40963709,react-player+cookpete,cookpete,9413,2015-08-18T09:42:53Z,2024-11-20T07:07:20Z,8969,9413,82,JavaScript,1152,"A React component for playing a variety of URLs, including file paths, YouTube, Facebook, Twitch, SoundCloud, Streamable, Vimeo, Wistia and DailyMotion","['audio', 'dailymotion', 'dash', 'facebook', 'hls', 'media', 'player', 'react', 'soundcloud', 'streamable', 'twitch', 'video', 'vimeo', 'wistia', 'youtube']",Video Streaming
802006,mediaelement+mediaelement,mediaelement,8204,2010-07-28T02:32:56Z,2024-11-15T14:06:36Z,74929,8204,206,JavaScript,1575,"HTML5 <audio> or <video> player with support for MP4, WebM, and MP3 as well as HLS, Dash, YouTube, Facebook, SoundCloud and others with a common HTML5 MediaElement API, enabling a consistent UI in all browsers.","['dash', 'flash', 'hls', 'html5', 'html5-audio', 'html5-video', 'html5-video-player', 'mp3', 'mp4', 'streaming', 'video']",Video Streaming
44559230,butter-desktop+butterproject,butterproject,4291,2015-10-19T19:42:42Z,2024-10-18T17:30:28Z,53396,4291,81,JavaScript,1083,All the free parts of  Popcorn Time,"['streaming', 'torrents', 'video']",Video Streaming
54034412,html5_rtsp_player+Streamedian,Streamedian,2614,2016-03-16T13:31:50Z,2024-11-16T05:25:29Z,855,2614,66,JavaScript,598,Play RTSP stream from IP camera in browser in this HTML5 player without plugins,"['aac', 'angular', 'h264', 'html5', 'ip-cameras', 'javascript', 'mp4', 'mse', 'nvr', 'react', 'rtsp', 'rtsp-client', 'rtsp-player', 'sdp', 'stream', 'video', 'webscocket']",Video Streaming
21046980,RTCMultiConnection+muaz-khan,muaz-khan,2565,2014-06-20T17:51:44Z,2024-11-06T06:27:43Z,7581,2565,738,JavaScript,1373,"RTCMultiConnection is a WebRTC JavaScript library for peer-to-peer applications (screen sharing, audio/video conferencing, file sharing, media streaming etc.)","['rtcmulticonnection', 'webrtc', 'webrtc-demos', 'webrtc-experiments', 'webrtc-javascript-library', 'webrtc-libraries']",Video Streaming
106473768,http-streaming+videojs,videojs,2525,2017-10-10T21:32:54Z,2024-11-19T17:44:32Z,23997,2525,167,JavaScript,425,"HLS, DASH, and future HTTP streaming protocols library for video.js",[],Video Streaming
392965268,tl-rtc-file+tl-open-source,tl-open-source,2489,2021-08-05T08:29:41Z,2024-11-17T12:15:24Z,33682,2489,8,JavaScript,258,"WebRTC P2P online web media streaming tool (for files, video, screen, live streaming, text) with management and statistical monitoring capabilities.","['demotool', 'filetransfer', 'node', 'p2p', 'turnserver', 'webrtc', 'websocket']",Video Streaming
347860608,mpegts.js+xqq,xqq,1788,2021-03-15T06:26:35Z,2024-11-20T05:39:44Z,1505,1788,128,JavaScript,222,HTML5 MPEG2-TS / FLV Stream Player,"['html5', 'livestream', 'media-source-extensions', 'mpeg-ts', 'mpegts', 'mse', 'player', 'video', 'video-player']",Video Streaming
89545596,nile.js+gitsummore,gitsummore,1767,2017-04-27T02:12:37Z,2024-11-20T03:49:25Z,1389,1767,10,JavaScript,102,Scalable peer to peer live video streaming built on torrents and webRTC,"['distributed', 'livestream', 'peer-to-peer', 'torrent', 'webrtc', 'webtorrent']",Video Streaming
104079562,ieaseMusic+trazyn,trazyn,8774,2017-09-19T13:37:04Z,2024-11-20T07:38:49Z,109226,8774,141,JavaScript,993,网易云音乐第三方,"['electron', 'electron-app', 'highquality-music', 'jss', 'mobx', 'music', 'music-player', 'netease-cloud-music', 'netease-cloudmusic', 'netease-music', 'player', 'react', 'unblocker', 'wang-yi']",Music Player
40008106,Google-Play-Music-Desktop-Player-UNOFFICIAL-+MarshallOfSound,MarshallOfSound,8269,2015-07-31T14:05:23Z,2024-11-20T05:03:54Z,172009,8269,264,JavaScript,767,A beautiful cross platform Desktop Player for Google Play Music,"['cross-platform', 'electron', 'google-play-music', 'music', 'player']",Music Player
